context,triplets
"India has sought to increase its presence in the region, and has been involved in a number of trade agreements.",<triplet> presence <subj> involved <obj> enable
"The European Union has sought to increase its influence in the region, and has been involved in a number of diplomatic initiatives.",<triplet> influence <subj> involved <obj> enable
"Japan has sought to increase its presence in the region, and has been involved in a number of economic development initiatives.",<triplet> presence <subj> involved <obj> enable
The United Nations has adopted a new set of regulations to ensure that all countries comply with international labor standards.,<triplet> regulations <subj> comply <obj> enable
The United Nations has also passed a resolution calling for an end to the use of child soldiers in armed conflicts.,<triplet> resolution <subj> end <obj> enable
The United Nations has passed a resolution calling for an end to the use of landmines in armed conflicts.,<triplet> resolution <subj> end <obj> enable
The United Nations has declared a new resolution to end the use of nuclear weapons.,<triplet> resolution <subj> end <obj> enable
The United Nations has declared a new resolution to end the use of landmines in any form.,<triplet> resolution <subj> end <obj> enable
The United Nations has declared a new resolution to end the use of chemical weapons in any form.,<triplet> resolution <subj> end <obj> enable
The United Nations has declared a new resolution to end the use of torture as a weapon of war.,<triplet> resolution <subj> end <obj> enable
The United Nations has declared a new resolution to end the use of child soldiers in armed conflicts.,<triplet> resolution <subj> end <obj> enable
The United Nations has also adopted a resolution to promote gender equality and empower women and girls.,<triplet> resolution <subj> equality <obj> enable
The European Union has also adopted a resolution to promote the rights of refugees and migrants.,<triplet> resolution <subj> promote <obj> enable
The United Nations has also adopted a resolution to promote the protection of the environment and combat climate change.,<triplet> resolution <subj> promote <obj> enable
The United Nations has adopted a new resolution that calls for an end to the use of chemical weapons in armed conflicts.,<triplet> resolution <subj> end <obj> enable
The United Nations has passed a resolution condemning the human rights abuses in Myanmar.,<triplet> resolution <subj> condemning <obj> enable
The United Nations has established a new international court to prosecute war crimes and crimes against humanity.,<triplet> court <subj> prosecute <obj> enable
The United Nations has passed a resolution calling for an end to the use of chemical weapons in conflict zones.,<triplet> resolution <subj> end <obj> enable
The United Nations has passed a resolution calling for an end to the use of nuclear weapons in conflict zones.,<triplet> resolution <subj> end <obj> enable
The United Nations has passed a resolution calling for an end to the use of explosive weapons in populated areas.,<triplet> resolution <subj> end <obj> enable
The United States and Russia have agreed to a new arms control treaty that will reduce the number of nuclear weapons in both countries.,<triplet> agreed <subj> reduce <obj> enable
"The United Nations has passed a resolution condemning the use of torture and other cruel, inhuman, or degrading treatment or punishment.",<triplet> condemning <subj> torture <obj> enable
The United Nations has passed a resolution calling for an end to the use of cluster munitions in armed conflicts.,<triplet> resolution <subj> end <obj> enable
The United Nations has passed a resolution to combat climate change.,<triplet> resolution <subj> combat <obj> enable
"The United States has elected a new president, ushering in a new era of politics.",<triplet> elected <subj> era <obj> enable
The United Nations has adopted a new resolution to combat climate change.,<triplet> resolution <subj> combat <obj> enable
The African Union has launched a new initiative to promote economic development.,<triplet> initiative <subj> promote <obj> enable
"The European Union has sought to create a unified foreign policy, with the goal of creating a single set of diplomatic relations.",<triplet> policy <subj> create <obj> enable
"The European Union has sought to create a unified energy policy, with the goal of creating a single set of energy sources.",<triplet> create <subj> creating <obj> enable
The government has also announced a new policy that will provide tax incentives for businesses to invest in research and development.,<triplet> tax incentives <subj> invest <obj> enable
The United Nations Security Council has passed a resolution condemning the use of chemical weapons in Syria.,<triplet> resolution <subj> condemning <obj> enable
The government has also announced a new policy that will provide subsidies for businesses to invest in green energy sources.,<triplet> subsidies <subj> invest <obj> enable
The United Nations has adopted a resolution to promote the protection of human rights and combat discrimination.,<triplet> resolution <subj> promote  <obj> enable
The World Bank has approved a new loan package to help developing countries address poverty and inequality.,<triplet> loan <subj> address <obj> enable
The United States has imposed tariffs on Chinese imports in an effort to reduce the trade deficit.,<triplet> tariffs <subj> reduce <obj> enable
The United Nations has passed a resolution condemning human rights abuses in North Korea.,<triplet> resolution <subj> condemning <obj> enable
The government has implemented a series of laws to protect workers from unfair labor practices.,<triplet> Laws <subj> Unfair Labor Practices <obj> prevent
The government has implemented a series of laws to protect the environment from pollution.,<triplet> Laws <subj> Pollution <obj> prevent
The government has implemented a series of laws to protect the public from dangerous products.,<triplet> Laws <subj> Dangerous Products <obj> prevent
The government has implemented a series of laws to protect the public from fraudulent financial practices.,<triplet> Laws <subj> Fraudulent Financial Practices <obj> prevent
"The government has implemented a series of measures to prevent the illegal trafficking of drugs, including increased border security and increased penalties.",<triplet> Measures <subj> Trafficking <obj> prevent
"The government has implemented a series of measures to prevent the illegal trafficking of people, including increased border security and increased penalties.",<triplet> Security <subj> Trafficking <obj> prevent
The United States has imposed economic sanctions on North Korea in an effort to prevent the country from developing nuclear weapons.,<triplet> Sanctions <subj> Nuclear <obj> prevent
The United Nations has imposed an arms embargo on Sudan in an effort to prevent further violence and human rights abuses.,<triplet> Embargo <subj> Violence <obj> prevent
The United Nations has imposed an arms embargo on Libya in an effort to prevent the country from destabilizing the region.,<triplet> Arms embargo <subj> Destabilizing <obj> prevent
The United States has imposed economic sanctions on Iran in an effort to prevent the country from developing nuclear weapons.,<triplet> Economic sanctions <subj> Nuclear weapons <obj> prevent
The United Nations has imposed a trade embargo on Sudan in an effort to prevent the country from exporting weapons.,<triplet> Trade embargo <subj> Exporting <obj> prevent
The United States has imposed economic sanctions on Cuba in an effort to prevent the country from supporting terrorism.,<triplet> Economic sanctions <subj> Supporting <obj> prevent
The United Nations has imposed a travel ban on certain individuals in an effort to prevent them from engaging in activities that could destabilize the region.,<triplet> Travel ban <subj> destabilize <obj> prevent
The United Nations has imposed a travel ban on certain individuals in an effort to prevent the spread of terrorism.,<triplet> Travel ban <subj> Terrorism <obj> prevent
The United Nations has imposed a trade embargo on certain countries in an effort to prevent the spread of weapons of mass destruction.,<triplet> Trade embargo <subj> Weapons <obj> prevent
The European Union has imposed economic sanctions on Russia in an effort to prevent the country from interfering in Ukraine's internal affairs.,<triplet> Sanctions <subj> Interfering <obj> prevent
The United States has imposed economic sanctions on Iran in an effort to prevent the country from developing nuclear weapons.,<triplet> Sanctions <subj> Nuclear <obj> prevent
The United Nations has imposed an arms embargo on Libya in an effort to prevent the country from committing human rights abuses.,<triplet> Embargo <subj> Abuses <obj> prevent
The United Nations has imposed an arms embargo on Sudan in an effort to prevent the country from engaging in further acts of aggression.,<triplet> Arms embargo <subj> Aggression <obj> prevent
The United Nations has imposed an arms embargo on Yemen in an effort to prevent the country from engaging in further acts of terrorism.,<triplet> Arms embargo <subj> Terrorism <obj> prevent
The government has implemented a series of measures to prevent the spread of misinformation.,<triplet> measures <subj> misinformation <obj> prevent
The government has implemented a series of measures to prevent the spread of cybercrime.,<triplet> measures <subj> cybercrime <obj> prevent
The government has implemented a series of measures to prevent the spread of hate speech.,<triplet> measures <subj> hate speech <obj> prevent
The government has implemented a series of measures to prevent the spread of extremism.,<triplet> measures <subj> extremism <obj> prevent
The United Nations has imposed an arms embargo on Iraq in an effort to prevent the country from acquiring weapons of mass destruction.,<triplet> Arms embargo <subj> Weapons of mass destruction <obj> prevent
The United States has imposed sanctions on Russia in an effort to prevent the country from interfering in the internal affairs of other countries.,<triplet> Sanctions <subj> Interfering <obj> prevent
The government has passed legislation to prevent companies from engaging in unfair labor practices.,<triplet> Legislation <subj> unfair labor practices <obj> prevent
The United Nations has imposed economic sanctions on a country in an effort to prevent it from supporting human rights abuses.,<triplet> Sanctions <subj> supporting <obj> prevent
The United Nations has imposed an arms embargo on Libya in an effort to prevent the country from acquiring weapons of mass destruction.,<triplet> Arms embargo <subj> weapons of mass destruction <obj> prevent
The United Nations has imposed an arms embargo on South Sudan in an effort to prevent the country from engaging in further conflict.,<triplet> Arms embargo <subj> Conflict <obj> prevent
The government has implemented a series of laws to protect citizens from discrimination.,<triplet> Laws <subj> Discrimination <obj> prevent
The government has implemented a series of laws to protect the public from fraudulent activities.,<triplet> Laws <subj> Fraudulent Activities <obj> prevent
The government has implemented a series of laws to protect the public from cybercrime.,<triplet> Laws <subj> Cybercrime <obj> prevent
The government has implemented a series of laws to protect the public from identity theft.,<triplet> Laws <subj> Identity Theft <obj> prevent
The government has implemented a series of laws to protect the public from financial exploitation.,<triplet> Laws <subj> Financial Exploitation <obj> prevent
The government has implemented a series of laws to protect the public from hate speech.,<triplet> Laws <subj> Hate Speech <obj> prevent
The government has implemented a series of laws to protect the public from the misuse of data.,<triplet> Laws <subj> Misuse of Data <obj> prevent
The government has implemented a series of laws to protect the public from the abuse of power.,<triplet> Laws <subj> Abuse of Power <obj> prevent
The government has implemented a series of laws to protect the public from the spread of misinformation.,<triplet> Laws <subj> Spread of Misinformation <obj> prevent
The government has implemented a series of laws to protect the public from the spread of fake news.,<triplet> Laws <subj> Spread of Fake News <obj> prevent
The government has implemented a series of laws to protect the public from the spread of hate crimes.,<triplet> Laws <subj> Spread of Hate Crimes <obj> prevent
The government has implemented a series of laws to protect the public from the exploitation of vulnerable populations.,<triplet> Laws <subj> Exploitation of Vulnerable Populations <obj> prevent
The government has implemented a series of laws to protect the public from the abuse of animals.,<triplet> Laws <subj> Abuse of Animals <obj> prevent
The government has implemented a series of laws to protect the public from the spread of organized crime.,<triplet> Laws <subj> Spread of Organized Crime <obj> prevent
The government has implemented a series of laws to protect the public from the spread of human trafficking.,<triplet> Laws <subj> Spread of Human Trafficking <obj> prevent
The United Nations has imposed sanctions on North Korea in an effort to prevent the country from developing nuclear weapons.,<triplet> Sanctions <subj> Nuclear Weapons <obj> prevent
The United Nations has imposed sanctions on Iran in an effort to prevent the country from developing nuclear weapons.,<triplet> Sanctions <subj> Nuclear Weapons <obj> prevent
The United Nations has imposed sanctions on certain countries to prevent the proliferation of weapons of mass destruction.,<triplet> Sanctions <subj> Weapons of Mass Destruction <obj> prevent
The government has implemented a series of regulations to prevent banks from engaging in risky lending practices.,<triplet> Regulations <subj> Lending <obj> prevent
The government has implemented a series of regulations to prevent companies from polluting the environment.,<triplet> Regulations <subj> Polluting <obj> prevent
The government has implemented a series of regulations to prevent companies from exploiting workers.,<triplet> Regulations <subj> Exploiting <obj> prevent
The government has implemented a series of regulations to prevent companies from engaging in deceptive marketing practices.,<triplet> Regulations <subj> Marketing <obj> prevent
"The government has implemented a series of measures to prevent the spread of misinformation, including increased monitoring of online activity and increased penalties for those who spread false information.",<triplet> Monitoring <subj> Misinformation <obj> prevent
"The government has implemented a series of measures to prevent the spread of extremism, including increased monitoring of online activity and increased penalties for those who promote extremist views.",<triplet> Monitoring <subj> Extremism <obj> prevent
"The government has implemented a series of measures to prevent the spread of corruption, including increased monitoring of public officials and increased penalties for those who engage in corrupt activities.",<triplet> Monitoring <subj> Corruption <obj> prevent
The United Nations has imposed an arms embargo on North Korea in an effort to prevent the country from developing nuclear weapons.,<triplet> Arms embargo <subj> Developing nuclear weapons <obj> prevent
The United States has imposed economic sanctions on Russia in an effort to prevent the country from interfering in other countries' elections.,<triplet> Economic sanctions <subj> Interfering <obj> prevent
The United Nations has imposed an arms embargo on Yemen in an effort to prevent the country from destabilizing the region.,<triplet> Arms embargo <subj> Destabilizing <obj> prevent
The United States has imposed economic sanctions on Myanmar in an effort to prevent the country from committing human rights abuses.,<triplet> Economic sanctions <subj> Human rights abuses <obj> prevent
"The government has implemented a series of measures to prevent the spread of disease, including increased testing and increased access to healthcare.",<triplet> Testing <subj> Spread <obj> prevent
"The government has implemented a series of measures to prevent the exploitation of workers, including increased regulation of working conditions and increased enforcement of labor laws.",<triplet> Regulation <subj> Exploitation <obj> prevent
The United Nations has passed a resolution to prevent the spread of nuclear weapons.,<triplet> resolution <subj> spread <obj> prevent
The United Nations has passed a resolution to prevent the use of chemical weapons.,<triplet> resolution <subj> use <obj> prevent
The United Nations has passed a resolution to prevent the sale of small arms and light weapons.,<triplet> resolution <subj> sale <obj> prevent
The United Nations has passed a resolution to prevent the exploitation of natural resources.,<triplet> resolution <subj> exploitation <obj> prevent
The United Nations has passed a resolution to prevent the use of child soldiers.,<triplet> resolution <subj> use <obj> prevent
The United Nations has passed a resolution to prevent the recruitment of mercenaries.,<triplet> resolution <subj> recruitment <obj> prevent
The United Nations has passed a resolution to prevent the proliferation of terrorist organizations.,<triplet> resolution <subj> proliferation <obj> prevent
The United Nations has passed a resolution to prevent the financing of terrorism.,<triplet> resolution <subj> financing <obj> prevent
The United Nations has passed a resolution to prevent the abuse of human rights.,<triplet> resolution <subj> abuse <obj> prevent
The United Nations has passed a resolution to prevent the spread of infectious diseases.,<triplet> resolution <subj> spread <obj> prevent
The United Nations has passed a resolution to prevent the destruction of the environment.,<triplet> resolution <subj> destruction <obj> prevent
The United Nations has passed a resolution to prevent the trafficking of illegal drugs.,<triplet> resolution <subj> trafficking <obj> prevent
The government has passed legislation to prevent companies from exploiting workers by paying them below minimum wage.,<triplet> Prevent <subj> legislation <obj> prevent
"The Supreme Court has ruled that certain types of speech are not protected by the First Amendment, in order to prevent the spread of hate speech.",<triplet> ruled <subj> Spread <obj> prevent
"The government has taken steps to prevent the spread of disease, including introducing new laws to regulate public health.",<triplet> taken <subj> Disease <obj> prevent
"The government has taken steps to prevent the spread of hate speech, including introducing new laws to regulate online platforms.",<triplet> taken <subj> Hate Speech <obj> prevent
The United Nations has imposed an embargo on certain countries in an effort to prevent the proliferation of nuclear weapons.,<triplet> Embargo <subj> Proliferation <obj> prevent
The United Nations has imposed an embargo on certain countries in an effort to prevent the spread of terrorism.,<triplet> Embargo <subj> Terrorism <obj> prevent
The United Nations has imposed an embargo on certain countries in an effort to prevent the spread of human trafficking.,<triplet> Embargo <subj> Trafficking <obj> prevent
The United Nations has imposed an embargo on certain countries in an effort to prevent the spread of organized crime.,<triplet> Embargo <subj> Crime <obj> prevent
The United Nations has imposed an embargo on certain countries in an effort to prevent the spread of illegal drugs.,<triplet> Embargo <subj> Drugs <obj> prevent
The United Nations has imposed a no-fly zone over Syria in an effort to prevent further civilian casualties.,<triplet> No-fly zone <subj> Civilian casualties <obj> prevent
The United Nations has imposed an arms embargo on North Korea in an effort to prevent the country from developing nuclear weapons.,<triplet> Arms embargo <subj> Nuclear weapons <obj> prevent
"These laws are designed to protect vulnerable groups from discrimination and to ensure that everyone is treated equally., ,The government has implemented a series of policies to prevent the exploitation of workers.",<triplet> laws <subj> discrimination <obj> prevent
"These policies are designed to ensure that workers are paid a fair wage and are not subjected to dangerous working conditions., ,The government has implemented a series of regulations to prevent the destruction of the environment.",<triplet> policies <subj> dangerous working conditions <obj> prevent
These regulations are designed to protect the environment from pollution and to ensure that natural resources are used responsibly.,<triplet> regulations <subj> pollution <obj> prevent
The United Nations has imposed an arms embargo on Libya in an effort to prevent further violence in the region.,<triplet> Embargo <subj> Violence <obj> prevent
The United Nations has imposed a no-fly zone over Syria in an effort to prevent further violence against civilians.,<triplet> No-fly <subj> Violence <obj> prevent
"The government has implemented a series of measures to prevent the spread of terrorism, including increased surveillance and increased penalties for those who engage in terrorist activities.",<triplet> Surveillance <subj> Terrorism <obj> prevent
The United Nations has imposed an arms embargo on North Korea in an effort to prevent the country from developing nuclear weapons.,<triplet> Embargo <subj> Nuclear <obj> prevent
The United Nations has imposed an arms embargo on Syria in an effort to prevent the country from acquiring weapons of mass destruction.,<triplet> Embargo <subj> Weapons <obj> prevent
The United Nations has imposed an arms embargo on Yemen in an effort to prevent the country from destabilizing the region.,<triplet> Embargo <subj> Destabilizing <obj> prevent
The United Nations has imposed an arms embargo on Libya in an effort to prevent the country from acquiring weapons of mass destruction.,<triplet> Embargo <subj> Weapons <obj> prevent
"The government has implemented a series of measures to prevent the exploitation of natural resources, including increased regulation and increased penalties for those who engage in illegal activities.",<triplet> Regulation <subj> Exploitation <obj> prevent
"The government has implemented a series of measures to prevent the spread of corruption, including increased transparency and increased penalties for those who engage in corrupt activities.",<triplet> Transparency <subj> Corruption <obj> prevent
The government has implemented a series of measures to protect citizens from identity theft.,<triplet> measures <subj> Identity theft <obj> prevent
The government has implemented a series of measures to protect citizens from online fraud.,<triplet> measures <subj> Online fraud <obj> prevent
The United States has imposed economic sanctions on Iran in an effort to prevent the country from developing nuclear weapons.,<triplet> Sanctions <subj> developing <obj> prevent
The United States has imposed economic sanctions on Russia in an effort to prevent the country from interfering in other countries' affairs.,<triplet> Sanctions <subj> Interfering <obj> prevent
The United Nations has imposed an arms embargo on Syria in an effort to prevent the country from using chemical weapons.,<triplet> Arms embargo <subj> Using chemical weapons <obj> prevent
The United Nations has imposed an arms embargo on Libya in an effort to prevent the country from engaging in acts of terrorism.,<triplet> Arms embargo <subj> Engaging in acts of terrorism <obj> prevent
The United Nations has imposed an arms embargo on Sudan in an effort to prevent the country from committing genocide.,<triplet> Arms embargo <subj> Committing genocide <obj> prevent
The United Nations has imposed an arms embargo on Iraq in an effort to prevent the country from developing weapons of mass destruction.,<triplet> Arms embargo <subj> Developing weapons of mass destruction <obj> prevent
The United Nations has imposed an arms embargo on Yemen in an effort to prevent the country from committing human rights abuses.,<triplet> Arms embargo <subj> Human rights abuses <obj> prevent
The United Nations has imposed an arms embargo on Somalia in an effort to prevent the country from destabilizing the region.,<triplet> Arms embargo <subj> Destabilizing <obj> prevent
The United Nations has imposed an arms embargo on Sudan in an effort to prevent the country from committing human rights abuses.,<triplet> Arms embargo <subj> Human rights abuses <obj> prevent
The United States has imposed economic sanctions on Iran in an effort to prevent the government from developing nuclear weapons.,<triplet> sanctions <subj> developing <obj> prevent
The United Nations has imposed an arms embargo on Libya in an effort to prevent the government from committing human rights abuses.,<triplet> embargo <subj> abuses <obj> prevent
The United States has imposed economic sanctions on North Korea in an effort to prevent the country from developing nuclear weapons.,<triplet> sanctions <subj> developing <obj> prevent
The United Nations has imposed an arms embargo on North Korea in an effort to prevent the country from developing nuclear weapons.,<triplet> Arms embargo <subj> developing <obj> prevent
The United States has imposed sanctions on Iran in an effort to prevent the country from developing nuclear weapons.,<triplet> Sanctions <subj> developing <obj> prevent
The United Nations has imposed sanctions on Syria in an effort to prevent the country from committing human rights abuses.,<triplet> Sanctions <subj> Abuses <obj> prevent
The United States has imposed economic sanctions on North Korea in an effort to prevent the country from developing nuclear weapons.,<triplet> Economic sanctions <subj> Nuclear weapons <obj> prevent
The United Nations has imposed an arms embargo on Myanmar in an effort to prevent the country from using military force against its citizens.,<triplet> Arms embargo <subj> using <obj> prevent
The United Nations has imposed an arms embargo on Iran in an effort to prevent the country from developing ballistic missiles.,<triplet> Arms embargo <subj> Ballistic missiles <obj> prevent
"The government has implemented a series of measures to prevent the spread of misinformation, including increased monitoring of social media platforms.",<triplet> Monitoring <subj> Misinformation <obj> prevent
"The government has implemented a series of measures to prevent the exploitation of natural resources, including increased inspections and penalties.",<triplet> Inspections <subj> Exploitation <obj> prevent
"The government has implemented a series of measures to prevent the illegal trafficking of weapons, including increased border security and increased penalties.",<triplet> Security <subj> Trafficking <obj> prevent
"The government has introduced a new law to prevent companies from discriminating against employees on the basis of gender, race, or religion.",<triplet> Law <subj> discriminating <obj> prevent
"The government has implemented a series of measures to prevent the spread of corruption, including increased transparency and accountability.",<triplet> Measures <subj> Spread <obj> prevent
The United States has imposed sanctions on North Korea in an effort to prevent the country from developing nuclear weapons.,<triplet> Sanctions <subj> developing <obj> prevent
The United Nations has imposed an arms embargo on Sudan in an effort to prevent the government from using weapons against its own citizens.,<triplet> Embargo <subj> using <obj> prevent
The United Nations has imposed an arms embargo on Sudan in an effort to prevent the country from committing human rights abuses.,<triplet> Arms embargo <subj> Abuses <obj> prevent
The United Nations has imposed an arms embargo on Somalia in an effort to prevent the country from supporting terrorist activities.,<triplet> Arms embargo <subj> Terrorist activities <obj> prevent
"The government has implemented a series of measures to prevent the illegal trafficking of drugs and weapons, including increased border security and increased penalties for those who violate drug laws.",<triplet> Measures <subj> Trafficking <obj> prevent
"The government has implemented a series of measures to prevent the illegal exploitation of natural resources, including increased monitoring of extractive industries and increased penalties for those who violate environmental regulations.",<triplet> Measures <subj> Exploitation <obj> prevent
"The government has implemented a series of measures to prevent the spread of infectious diseases, including increased public awareness and improved sanitation.",<triplet> Measures <subj> Spread <obj> prevent
"The government has implemented a series of measures to prevent the exploitation of vulnerable populations, including increased oversight of labor practices and increased public awareness.",<triplet> Measures <subj> Exploitation <obj> prevent
The United Nations has imposed an arms embargo on Syria in an effort to prevent the country from destabilizing the region.,<triplet> Arms embargo <subj> Destabilizing <obj> prevent
The United Nations has imposed an arms embargo on North Korea in an effort to prevent the country from developing nuclear weapons.,<triplet> Arms embargo <subj> Developing <obj> prevent
The government has implemented a series of measures to prevent the spread of corruption and bribery.,<triplet> measures <subj> corruption <obj> prevent
The government has implemented a series of measures to prevent the misuse of public funds for political gain.,<triplet> measures <subj> misuse <obj> prevent
The government has implemented a series of measures to prevent the violation of environmental regulations.,<triplet> measures <subj> violation <obj> prevent
The government has implemented a series of measures to prevent the spread of human trafficking.,<triplet> measures <subj> trafficking <obj> prevent
The government has implemented a series of measures to prevent the spread of terrorism and extremism.,<triplet> measures <subj> terrorism <obj> prevent
The government has implemented a series of measures to prevent the spread of counterfeit goods.,<triplet> measures <subj> counterfeit <obj> prevent
The government has implemented a series of measures to prevent the exploitation of vulnerable populations.,<triplet> measures <subj> exploitation <obj> prevent
The government has implemented a series of measures to prevent the spread of disease and pandemics.,<triplet> measures <subj> disease <obj> prevent
The government has implemented a series of measures to prevent the spread of hate speech and discrimination.,<triplet> measures <subj> hate <obj> prevent
The government has implemented a series of measures to prevent the spread of fake news and disinformation.,<triplet> measures <subj> fake <obj> prevent
The European Union has imposed travel restrictions on citizens of certain countries in an effort to prevent the spread of terrorism.,<triplet> restrictions <subj> Terrorism <obj> prevent
The United Nations has imposed an arms embargo on North Korea in an effort to prevent the country from developing nuclear weapons.,<triplet> embargo <subj> developing nuclear weapons <obj> prevent
The United States has imposed sanctions on Sudan in an effort to prevent the country from destabilizing the region.,<triplet> Sanctions <subj> Destabilizing <obj> prevent
The United Nations has imposed an arms embargo on the Central African Republic in an effort to prevent the country from destabilizing the region.,<triplet> Arms embargo <subj> Destabilizing <obj> prevent
The United States has imposed sanctions on Venezuela in an effort to prevent the country from destabilizing the region.,<triplet> Sanctions <subj> Destabilizing <obj> prevent
The United Nations has imposed an arms embargo on Yemen in an effort to prevent the country from acquiring weapons of mass destruction.,<triplet> Arms embargo <subj> weapons of mass destruction <obj> prevent
The United Nations has imposed an arms embargo on Iraq in an effort to prevent the country from acquiring weapons of mass destruction.,<triplet> Arms embargo <subj> weapons of mass destruction <obj> prevent
The United Nations has imposed an arms embargo on Iran in an effort to prevent the country from acquiring weapons of mass destruction.,<triplet> Arms embargo <subj> weapons of mass destruction <obj> prevent
"The government has implemented a series of measures to prevent the spread of infectious diseases, including increased public health awareness and improved sanitation.",<triplet> Measures <subj> Spread <obj> prevent
"The government has implemented a series of measures to prevent the exploitation of workers, including increased labor inspections and improved labor laws.",<triplet> Measures <subj> Exploitation <obj> prevent
The government has implemented a series of measures to prevent the spread of hate speech.,<triplet> Measures <subj> Hate Speech <obj> prevent
The government has implemented a series of measures to prevent the spread of cybercrime.,<triplet> Measures <subj> Cybercrime <obj> prevent
The government has implemented a series of measures to prevent the spread of corruption.,<triplet> Measures <subj> Corruption <obj> prevent
The government has implemented a series of measures to prevent the misuse of public resources.,<triplet> Measures <subj> Misuse <obj> prevent
The United Nations has imposed an arms embargo on Syria in an effort to prevent the country from developing weapons of mass destruction.,<triplet> Arms embargo <subj> Developing <obj> prevent
The United States has imposed economic sanctions on Russia in an effort to prevent the country from destabilizing the region.,<triplet> Economic sanctions <subj> Destabilizing <obj> prevent
The United Nations has imposed a no-fly zone over Yemen in an effort to prevent further violence in the region.,<triplet> No-fly zone <subj> Violence <obj> prevent
The United States has imposed economic sanctions on North Korea in an effort to prevent the country from developing nuclear weapons.,<triplet> Economic sanctions <subj> Developing <obj> prevent
The United Nations has imposed a naval blockade on Somalia in an effort to prevent the country from exporting weapons.,<triplet> Naval blockade <subj> Exporting <obj> prevent
The United States has imposed economic sanctions on Venezuela in an effort to prevent the country from destabilizing the region.,<triplet> Economic sanctions <subj> Destabilizing <obj> prevent
"The government has taken steps to prevent the spread of disease, including introducing new laws to regulate the sale of food and medicines.",<triplet> taken <subj> Spread <obj> prevent
"The government has taken steps to prevent the spread of terrorism, including introducing new laws to monitor suspicious activity.",<triplet> taken <subj> Terrorism <obj> prevent
The United Nations has imposed an arms embargo on Iraq in an effort to prevent the country from committing human rights abuses.,<triplet> Arms embargo <subj> Human rights abuses <obj> prevent
The United Nations has imposed an arms embargo on Afghanistan in an effort to prevent the country from committing terrorist acts.,<triplet> Arms embargo <subj> Terrorist acts <obj> prevent
The United States has imposed economic sanctions on Venezuela in an effort to prevent the country from violating human rights.,<triplet> Economic sanctions <subj> Violating human rights <obj> prevent
The United Nations has imposed an arms embargo on South Sudan in an effort to prevent the country from destabilizing the region.,<triplet> Arms embargo <subj> Destabilizing <obj> prevent
The United Nations has imposed an arms embargo on Yemen in an effort to prevent further violence and conflict.,<triplet> Arms embargo <subj> Violence <obj> prevent
The United Nations has imposed a travel ban on North Korea in an effort to prevent the country from developing nuclear weapons.,<triplet> Travel ban <subj> Nuclear weapons <obj> prevent
The United States has imposed sanctions on Iran in an effort to prevent the country from destabilizing the region.,<triplet> Sanctions <subj> Destabilizing <obj> prevent
The United Nations has imposed an arms embargo on Syria in an effort to prevent further violence and conflict.,<triplet> Arms embargo <subj> Violence <obj> prevent
The United Nations has imposed sanctions on Russia in an effort to prevent the country from interfering in the internal affairs of other nations.,<triplet> Sanctions <subj> Interfering <obj> prevent
The United States has imposed sanctions on Venezuela in an effort to prevent the country from supporting terrorist activities.,<triplet> Sanctions <subj> Supporting <obj> prevent
The United Nations has imposed an arms embargo on Sudan in an effort to prevent the country from committing human rights abuses.,<triplet> Embargo <subj> Abuses <obj> prevent
"The government has implemented a series of measures to prevent the spread of corruption, including increased transparency and increased accountability.",<triplet> Transparency <subj> Corruption <obj> prevent
"The government has implemented a series of measures to prevent the spread of poverty, including increased access to education and increased access to healthcare.",<triplet> Education <subj> Poverty <obj> prevent
"The government has implemented a series of measures to prevent the spread of environmental degradation, including increased regulation of polluting industries and increased investment in renewable energy sources.",<triplet> Regulation <subj> Degradation <obj> prevent
The government has implemented a series of measures to prevent the exploitation of workers.,<triplet> measures <subj> exploitation <obj> prevent
The government has implemented a series of measures to prevent the trafficking of people.,<triplet> measures <subj> trafficking <obj> prevent
The government has implemented a series of measures to prevent the spread of infectious diseases.,<triplet> measures <subj> spread <obj> prevent
The government has implemented a series of measures to prevent the spread of terrorism.,<triplet> measures <subj> terrorism <obj> prevent
The government has implemented a series of measures to prevent the spread of corruption.,<triplet> measures <subj> corruption <obj> prevent
The government has implemented a series of measures to prevent the illegal trade of wildlife.,<triplet> measures <subj> trade <obj> prevent
The government has implemented a series of measures to prevent the illegal trade of drugs.,<triplet> measures <subj> drugs <obj> prevent
The government has implemented a series of measures to prevent the illegal trade of weapons.,<triplet> measures <subj> weapons <obj> prevent
The United Nations has imposed an arms embargo on Yemen in an effort to prevent the country from destabilizing the region.,<triplet> embargo <subj> destabilizing <obj> prevent
The United Nations has imposed an arms embargo on Iraq in an effort to prevent the country from developing weapons of mass destruction.,<triplet> embargo <subj> developing <obj> prevent
The United Nations has imposed an arms embargo on Afghanistan in an effort to prevent the country from supporting terrorist activities.,<triplet> embargo <subj> terrorist <obj> prevent
The United States has imposed economic sanctions on Venezuela in an effort to prevent the country from destabilizing the region.,<triplet> sanctions <subj> destabilizing <obj> prevent
The United Nations has imposed an arms embargo on Syria in an effort to prevent further violence against civilians.,<triplet> embargo <subj> violence <obj> prevent
The United States has imposed sanctions on North Korea in an effort to prevent the government from further developing nuclear weapons.,<triplet> Sanctions <subj> developing <obj> prevent
The United Nations has imposed an arms embargo on Yemen in an effort to prevent further violence and human rights abuses.,<triplet> Arms embargo <subj> violence <obj> prevent
